disappointed
disconsolate
disheartened
down
forlorn
grieving
heavy-hearted
inconsolable
low
melancholy
mournful
sad
unhappy
woebegone
heavy
adj. depressed, gloomy
close
cloudy
crestfallen
damp
dark
dejected
despondent
disconsolate
dismal
downcast
dull
grieving
leaden
lowering
melancholy
oppressive
overcast
sad
sodden
soggy
sorrowful
stifling
wet
hopeless
adj. futile, pessimistic
bad
beyond recall
cynical
dejected
demoralized
despairing
desperate
despondent
disconsolate
discouraging
downhearted
fatal
forlorn
gone
goner
helpless
ill-fated
impossible
impracticable
in despair
incurable
irredeemable
irreparable
irreversible
irrevocable
lost
menacing
no-win
past hope
pointless
sad
shot down
sinister
sunk
threatening
tragic
unachievable
unavailing
unfortunate
unmitigable
up the creek
useless
vain
woebegone
worsening
hurt
adj. physically or mentally injured
aching
aggrieved
agonized
all torn up
battered
bleeding
bruised
buffeted
burned
busted up
contused
crushed
cut
damaged
disfigured
distressed
disturbed
grazed
harmed
hit
impaired
in pain
indignant
lacerated
marred
mauled
miffed
mutilated
nicked
offended
pained
piqued
put away
resentful
rueful
sad
scarred
scraped
scratched
shook
shot
sore
stricken
struck
suffering
tender
tortured
umbrageous
unhappy
warped
wounded
inconsolable
adj. brokenhearted
comfortless
dejected
desolate
despairing
disconsolate
discouraged
distressed
forlorn
heartbroken
heartsick
sad
unconsolable
inferior
adj. poor, second-rate
average
bad
base
common
déclassé
fair
good-for-nothing
hack
imperfect
indifferent
junk
lemon
lousy
low-grade
low-rent
mean
mediocre
middling
ordinary
paltry
poorer
sad
second-class
sorry
substandard
tawdry
two-bit
worse
wretched
joyless
adj. unhappy
black
bleak
blue
cheerless
dejected
depressant
depressed
depressing
dismal
dispirited
dispiriting
doleful
down in the mouth
downcast
dragged
dreary
droopy
gloomy
have the blahs
heavy
low
melancholic
melancholy
miserable
mopey
mournful
sad
saddening
somber
lamentable
adj. upsetting, miserable
afflictive
awful
bad
calamitous
deplorable
dire
dirty
distressing
doleful
dolorous
god-awful
grievous
grim
heartbreaking
hurting
lousy
low
lugubrious
meager
mean
melancholy
mournful
pitiful
plaintive
poor
regretful
rotten
rueful
sad
sorrowful
stinking
tragic
unfavorable
unfortunate
unsatisfactory
woeful
wretched
low
adj. depressed
bad
blue
crestfallen
dejected
despondent
disheartened
down
down and out
down in the dumps
down in the mouth
downcast
downhearted
dragged
fed up
forlorn
gloomy
glum
in the pits
low-down
miserable
moody
morose
sad
singing the blues
spiritless
unhappy
miserable
adj. unhappy, depressed
afflicted
agonized
ailing
anguished
brokenhearted
crestfallen
dejected
desolate
despairing
despondent
destroyed
disconsolate
discontented
distressed
doleful
dolorous
down
down in the mouth
downcast
forlorn
gloomy
heartbroken
hopeless
hurt
hurting
ill
in pain
injured
melancholy
mournful
on a downer
pained
pathetic
pitiable
racked
rueful
ruthful
sad
sick
sickly
sorrowful
strained
suffering
tormented
tortured
tragic
troubled
woebegone
wounded
wretched
miserable
adj. destitute, shabby
abject
bad
contemptible
deplorable
despicable
detestable
disgraceful
godforsaken
impoverished
indigent
inferior
lamentable
low
meager
mean
needy
paltry
pathetic
penniless
piteous
pitiable
poor
poverty-stricken
sad
scanty
scurvy
shameful
sordid
sorry
squalid
tragic
vile
worthless
wretched
moody
adj. crabby, temperamental
angry
cantankerous
capricious
changeable
crabbed
crestfallen
cross
dismal
doleful
dour
down in the dumps
down in the mouth
downcast
erratic
fickle
fitful
flighty
frowning
gloomy
glum
huffy
ill-humored
ill-tempered
impulsive
in a huff
in the doldrums
introspective
irascible
irritable
lugubrious
melancholy
mercurial
miserable
moping
morose
offended
out of sorts
pensive
petulant
piqued
sad
saturnine
short-tempered
splenetic
sulky
sullen
testy
touchy
morose
adj. depressed, pessimistic
acrimonious
blue
brusque
cantankerous
choleric
churlish
crabbed
crabby
cranky
cross
dolorous
dour
down
down in the dumps
down in the mouth
frowning
gloomy
glum
grouchy
gruff
harsh
having blue devils
having the blahs
ill-humored
ill-tempered
in a bad mood
in a blue funk
irritable
low
melancholy
moody
moping
mournful
perverse
perversive
sad
saturnine
singing the blues
snappish
sour
splenetic
sulky
sullen
surly
taciturn
testy
troubled
ugly
mournful
adj. sorrowful
anguished
bereft
cheerless
depressed
disconsolate
distressing
doleful
dolent
forlorn
full of sorrow
grief-stricken
grieving
grievous
heartbroken
in mourning
in pain
in sorrow
lamentable
pitiful
sad
sombre
woeful
murky
adj. gloomy, obscure
black
caliginous
cheerless
cloudy
dark
darkened
dim
dingy
dirty
dismal
drab
dreary
dull
dun
dusk
dusky
filthy
foggy
foul
fuzzy
glowering
gray
grubby
impenetrable
lowering
misty
mucky
muddy
nasty
nebulous
nubilous
overcast
roily
sad
smoky
somber
squalid
stormy
tenebrous
turbid
unclean
pessimistic
adj. expecting bad outcome
bleak
cynical
dark
dejected
depressed
despairing
despondent
discouraged
distrustful
downhearted
fatalistic
foreboding
gloomy
glum
hopeless
melancholy
misanthropic
morbid
morose
resigned
sad
sullen
troubled
worried
piteous
adj. miserable, pathetic
beseeching
commiserable
deplorable
distressing
doleful
dolorous
entreating
grievous
heartbreaking
heartrending
imploring
lamentable
melancholy
mournful
moving
pitiable
pitiful
plaintive
poignant
poor
rueful
ruined
sad
sorrowful
supplicating
woeful
wretched
pitiful
adj. in bad shape; poor
abject
affecting
afflicted
arousing
base
beggarly
cheap
cheerless
comfortless
commiserative
compassionate
contemptible
deplorable
despicable
dismal
distressed
distressing
grievous
heartbreaking
heartrending
inadequate
insignificant
joyless
lamentable
low
mean
